"","seq_name","taxonomy_Kingdom","taxonomy_Supergroup","taxonomy_Division","taxonomy_Class","taxonomy_Order","taxonomy_Family","taxonomy_Genus","taxonomy_Species","confidence_Kingdom","confidence_Supergroup","confidence_Division","confidence_Class","confidence_Order","confidence_Family","confidence_Genus","confidence_Species"
"105","ASV_105","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Acremonium","Acremonium_sp.",96.8281682130744,96.8281682130744,96.8281682130744,96.8281682130744,96.8281682130744,96.8281682130744,16.5871342439347,13.9155567922118
"106","ASV_106","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Cladosporium","Cladosporium_sphaerospermum",100,100,100,99.0737453578914,99.0737453578914,91.8011304769282,76.3869273176978,18.1293116064769
"107","ASV_107","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Dioszegia","Dioszegia_hungarica",100,100,100,100,100,100,96.0461128068585,47.379611495004
"108","ASV_108","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Rhodotorula","Rhodotorula_mucilaginosa",92.1178480768404,92.1178480768404,92.1178480768404,92.1178480768404,92.1178480768404,50.7265257030399,37.0836793703187,17.112689484457
"109","ASV_109","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Asteroma","Asteroma_alneum",94.2583494704759,94.2583494704759,94.2583494704759,94.2583494704759,94.2583494704759,78.0489079778752,43.6103865650589,43.6103865650589
"110","ASV_110","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Nothocnide","Nothocnide_mollissima",96.3211121861677,96.3211121861677,96.3211121861677,96.3211121861677,96.3211121861677,96.3211121861677,32.1273684026465,32.1273684026465
"111","ASV_111","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",74.3223117656193,74.3223117656193,74.3223117656193,70.5316557882368,65.888662962712,34.1636713631704,27.2356167530125,9.97113888834754
"112","ASV_112","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Phaeomoniella","Phaeomoniella_zymoides",100,100,100,100,100,98.638714302612,91.7587304966178,45.2250844801857
"113","ASV_113","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Cantharellula","Cantharellula_umbonata",83.2508423462419,81.4780202268425,81.4780202268425,6.12579752892616,6.12579752892616,6.12579752892616,5.54313337816572,5.54313337816572
"114","ASV_114","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Eimeria7","Eimeria7_sp.",95.4641039239005,95.4641039239005,95.4641039239005,95.4641039239005,95.4641039239005,95.4641039239005,36.8335064315428,13.6449927753612
"115","ASV_115","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Purshia","Purshia_tridentata",81.0799526878723,79.135786852668,79.135786852668,79.135786852668,79.135786852668,79.135786852668,6.00709234204845,6.00709234204845
"116","ASV_116","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",97.8367398327445,97.8367398327445,97.8367398327445,97.8367398327445,97.8367398327445,59.2485651585927,58.3617001338152,27.449169251005
"117","ASV_117","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",78.359435246564,78.359435246564,78.359435246564,66.7400607669218,66.7400607669218,35.2509477785971,31.1867773883019,7.30030219920406
"118","ASV_118","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",97.8894438292835,97.8894438292835,97.8894438292835,95.004417320181,95.004417320181,95.004417320181,87.067143907424,87.067143907424
"119","ASV_119","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Cladophialophora","Cladophialophora_bantiana",99.5717610287642,99.5717610287642,99.5717610287642,93.854629435497,93.854629435497,11.1290376543046,10.2703125864619,10.2703125864619
"120","ASV_120","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",97.9693073458875,97.9693073458875,97.9693073458875,97.9693073458875,97.9693073458875,72.5393293219332,72.5393293219332,33.6947520322963
"121","ASV_121","Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Gregarina3","Gregarina3_sp.",37.1675824089152,28.9092058041686,28.5396427297789,28.1650705859095,28.1650705859095,28.1650705859095,10.8181414178343,10.8181414178343
"122","ASV_122","Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Gregarina1","Gregarina1_sp.",46.0931253830184,42.5432385368485,41.9087635443009,41.9087635443009,41.9087635443009,41.9087635443009,37.4112277567797,23.5708809754595
"123","ASV_123","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",97.3130895733002,97.3130895733002,97.3130895733002,97.3130895733002,97.3130895733002,62.4748761548963,62.4748761548963,37.5490642824706
"124","ASV_124","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Physalacria","Physalacria_inflata",100,100,100,100,100,99.0419263167812,8.2196217516993,8.2196217516993
"125","ASV_125","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Cladosporium","Cladosporium_cladosporioides",97.687134859704,97.687134859704,97.687134859704,94.4965961696828,94.4965961696828,64.6562972587145,42.3822492139227,7.19606996216583
"126","ASV_126","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",97.88216258928,97.88216258928,97.88216258928,97.88216258928,97.88216258928,61.3085790210905,60.3404416904,30.8307166939754
"127","ASV_127","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Bacillus_fungi","Bacillus_cereus",100,100,95.1288510051537,95.1288510051537,95.1288510051537,95.1288510051537,20.0719950797191,20.0719950797191
"128","ASV_128","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Sistotrema","Sistotrema_oblongisporum",94.3819999152791,94.3819999152791,94.3819999152791,94.3819999152791,94.3819999152791,94.3819999152791,75.3827276103469,23.3623896321399
"129","ASV_129","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",95.4514398955369,95.4514398955369,95.4514398955369,95.4514398955369,95.4514398955369,52.4856748400886,52.4856748400886,19.7704953347986
"130","ASV_130","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",98.2781440681135,98.2781440681135,98.2781440681135,98.2781440681135,98.2781440681135,64.8276446850409,64.8276446850409,35.8949373603533
"131","ASV_131","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",94.6372355597025,93.6219294299621,93.6219294299621,93.6219294299621,81.5541211179034,81.5541211179034,63.8223603821302,28.2304554979852
"132","ASV_132","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Eimeria7","Eimeria7_sp.",92.8450267221217,92.8450267221217,92.8450267221217,92.8450267221217,92.8450267221217,92.8450267221217,32.207257133087,21.4441441367534
"133","ASV_133","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Gnomonia","Gnomonia_gnomon",84.6642886172263,84.6642886172263,84.6642886172263,84.6642886172263,84.6642886172263,46.4850128180524,15.657328940583,15.657328940583
"134","ASV_134","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",98.401321509156,98.401321509156,98.401321509156,98.401321509156,98.401321509156,66.1594619998709,65.3436114575196,33.4938192911156
"135","ASV_135","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Collophora","Collophora_paarla",100,100,100,100,100,70.6734853185939,31.0960981452715,13.8659067353714
"136","ASV_136","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Agaricomycetes_X","Agaricomycetes_X_sp.",70.9795661724724,70.9795661724724,70.9795661724724,69.794338347105,69.0929198842675,64.2065231854267,20.1162044744855,20.1162044744855
"137","ASV_137","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",75.1600265596906,75.1600265596906,75.1600265596906,74.4754237031513,65.9016448902316,65.9016448902316,59.4849469008576,59.4849469008576
"138","ASV_138","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Pezizomycotina_X","Lophodermium","Lophodermium_pinastri",76.4090676970672,76.4090676970672,76.4090676970672,76.4090676970672,75.7132047697233,20.4484682231946,8.02224787749703,8.02224787749703
"139","ASV_139","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Vibrissea","Vibrissea_truncorum",99.2838095556131,99.2838095556131,99.2838095556131,99.2838095556131,99.2838095556131,81.8879732608149,24.2259926840505,12.696459005656
"140","ASV_140","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Eimeria7","Eimeria7_antrozoi",93.0798558637819,93.0798558637819,93.0798558637819,93.0798558637819,93.0798558637819,93.0798558637819,32.9366111155032,10.8711006183778
"141","ASV_141","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",96.8119876250482,96.8119876250482,96.8119876250482,96.8119876250482,96.8119876250482,65.962520452184,64.2601479508272,33.2231782337516
"142","ASV_142","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Davidiellaceae","Davidiellaceae_sp.",100,100,100,100,100,68.3569883883045,13.9689904578746,13.9689904578746
"143","ASV_143","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Eimeria7","Eimeria7_sp.",92.2660267411434,92.2660267411434,92.2660267411434,92.2660267411434,92.2660267411434,92.2660267411434,36.3628525337226,17.1637932377304
"144","ASV_144","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",96.8067589734517,96.8067589734517,96.8067589734517,96.8067589734517,95.7204189713241,95.7204189713241,57.4861032098932,52.1578766940318
"145","ASV_145","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Camellia","Camellia_sinensis",96.0146191200686,96.0146191200686,96.0146191200686,96.0146191200686,96.0146191200686,96.0146191200686,42.4216286607161,41.6305879185596
"146","ASV_146","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Agaricostilbomycetes","Bensingtonia","Bensingtonia_musae",75.646017638233,75.646017638233,75.646017638233,75.646017638233,75.646017638233,72.4898498075071,38.3158974786352,28.9878771830255
"147","ASV_147","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Davidiella","Davidiella_tassiana",98.6219917788277,98.6219917788277,98.6219917788277,96.7869695762157,96.7869695762157,71.7543905876957,13.7285573979762,10.4896952488008
"148","ASV_148","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Leotiomycetes","Cyttaria","Cyttaria_hariotii",80.4818828476352,80.4818828476352,80.4818828476352,79.8916694682104,78.3043126883002,61.1204534429288,15.5885831659571,5.27981847530282
"149","ASV_149","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",97.3543928510474,97.3543928510474,97.3543928510474,97.3543928510474,97.3543928510474,60.9290014240608,59.1528066619799,27.4366482752618
"150","ASV_150","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",97.7603624138033,97.7603624138033,97.7603624138033,93.8023624330532,93.8023624330532,93.8023624330532,87.943170079644,87.943170079644
"151","ASV_151","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Isospora","Isospora_gryphoni",93.9341965240051,93.9341965240051,93.9341965240051,93.9341965240051,93.9341965240051,93.9341965240051,16.5484582719233,12.165204871686
"152","ASV_152","Eukaryota","Opisthokonta","Fungi","Ascomycota","Taphrinomycotina","Taphrinomycetes","Taphrina","Taphrina_virginica",100,100,100,100,100,100,78.983797569234,33.1489990990477
"153","ASV_153","Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Gregarinidae","Gregarina1","Gregarina1_sp.",32.3247338528108,10.0819876615112,9.48893014106142,8.65186678668372,8.65186678668372,8.65186678668372,5.29884163348316,2.15906799860858
"154","ASV_154","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Meira","Meira_sp.",97.458307219256,97.458307219256,97.458307219256,97.458307219256,97.458307219256,97.458307219256,95.6854751105974,84.4623369082521
"155","ASV_155","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Eupenicillium","Eupenicillium_sp.",96.5313366353304,96.5313366353304,96.5313366353304,96.5313366353304,96.5313366353304,95.2128203507171,8.411683926436,4.43396313718145
"156","ASV_156","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Cystofilobasidium","Cystofilobasidium_sp.",100,100,100,100,100,88.9908999240026,82.2385203743902,18.3769987197505
"157","ASV_157","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Cladosporium","Cladosporium_uredinicola",96.1984720539103,92.4434636484696,92.4434636484696,91.4980459480038,91.4980459480038,26.4150012951491,18.7029353422892,4.63478295816868
"158","ASV_158","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Sporobolomyces","Sporobolomyces_roseus",96.580325461622,96.580325461622,96.580325461622,96.580325461622,96.580325461622,62.4731061816619,61.3795484607522,26.6528725317262
"159","ASV_159","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Pezizomycotina_X","Albotricha","Albotricha_guangxiensis",80.3637409253711,79.6305652067598,79.6305652067598,79.6305652067598,78.9077623140483,11.8272102917909,9.45300834318904,6.07516344893534
"160","ASV_160","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Cystobasidiomycetes","Rhodotorula","Rhodotorula_bacarum",99.4179249963571,99.4179249963571,99.4179249963571,99.4179249963571,91.2152767241458,91.2152767241458,91.2152767241458,86.9624506365058
"161","ASV_161","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Malassezia","Malassezia_sp.",80.1528933104996,75.6770314205943,75.2151987753266,72.7924824092536,69.9749324772486,69.9749324772486,43.8895660121298,36.3047159374267
"162","ASV_162","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",97.3726053581031,97.3726053581031,97.3726053581031,95.7088639816246,95.7088639816246,95.7088639816246,87.9123951043298,87.9123951043298
"163","ASV_163","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",77.8459416451669,74.4003911044001,74.4003911044001,46.5006135492875,46.5006135492875,46.5006135492875,42.8552323139097,42.8552323139097
"164","ASV_164","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Tremellomycetes_X","Tremellomycetes_X_sp.",75.2550485745195,74.6425756816672,74.6425756816672,70.852437579985,52.5802963400877,51.2330841779904,41.0799078298072,41.0799078298072
"165","ASV_165","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Sistotrema","Sistotrema_brinkmannii",100,100,100,100,100,100,95.3807282043683,30.1243507121454
"166","ASV_166","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Cantharellula","Cantharellula_umbonata",96.5654188101714,96.5654188101714,96.5654188101714,5.44480504563652,5.44480504563652,5.44480504563652,5.44480504563652,5.44480504563652
"167","ASV_167","Eukaryota","Alveolata","Apicomplexa","Coccidiomorphea","Eimeriida","Eimeriidae","Eimeria7","Eimeria7_sp.",89.8496830779902,89.8496830779902,89.8496830779902,89.8496830779902,89.8496830779902,89.8496830779902,33.1232383875323,10.7442400250945
"168","ASV_168","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Sarcococca","Sarcococca_confusa",96.0835975423795,96.0835975423795,96.0835975423795,96.0835975423795,96.0835975423795,96.0835975423795,4.24504008294972,4.24504008294972
"169","ASV_169","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Dioszegia","Dioszegia_buhagiarii",100,100,100,100,100,100,97.3770529626581,47.3640472190586
"170","ASV_170","Eukaryota","Archaeplastida","Streptophyta","Embryophyceae","Embryophyceae_X","Embryophyceae_XX","Syzygium","Syzygium_claviflorum",96.1810379920145,96.1810379920145,96.1810379920145,96.1810379920145,96.1810379920145,96.1810379920145,6.10243413293009,6.10243413293009
"171","ASV_171","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Cryptococcus","Cryptococcus_aureus",91.6535954061286,91.6535954061286,91.6535954061286,89.5446318232405,89.5446318232405,89.5446318232405,34.4880095825356,13.6931702932369
"172","ASV_172","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Cladophialophora","Cladophialophora_chaetospira",100,100,100,100,100,82.3638453945281,27.4202421938478,20.1005074780502
